PaymentID,PolicyID,PaymentDate,Amount,PaymentType
e5550316-2c0b-44ee-870a-88f9b56750a9,1a85a45e-7a40-438b-a238-337436f28624,2023-10-12,160,PayAt
e4acf215-4baf-40ef-a2ab-3c039437aab8,aa7f9e1a-2f9a-4c85-8598-579c909959ad,2023-10-12,160,debit_order
8d4069f1-5c10-4d25-8283-fb79cd9a9fb4,2cf3dc87-a624-430a-bc9b-106fa46c491b,2023-10-12,80,Debit Order
53ea85d5-8098-4de8-91df-5da5902fb481,ee7fb813-2702-44bc-8d41-9504b38b1172,2023-10-12,80,Debit Order
15ce13f4-1df6-4bd1-bce9-8a8705c0d0c1,3a82e93e-5895-4848-acda-dfac6d688c3e,2023-10-12,80,PayAt
e1b18e3c-d66a-4a83-8373-4cdf4b6daa2f,7bed6b77-add5-4509-9b4c-efe1351afaee,2023-10-12,160,Bank Deposit
3ae0c506-8c3f-4ca1-8969-41fa4e50a615,d6d903cd-a3db-4cd0-a4b5-fe947bd158ef,2023-10-12,80,debit_order
0a723486-9dc7-4e39-9d8d-963ad957f933,cb227afa-5e3f-4337-89d6-a37c34568149,2023-10-13,160,debit_order
5db00f11-3d4f-4b7e-a2f1-6faca0c0ba01,61123845-2207-446b-bc29-71c205e2a7fd,2023-10-13,160,Debit Order
27bc78e3-db70-4d90-932f-bca993d419a3,d247cb29-0b20-45ac-8216-9118e874a142,2023-10-13,80,debit_order
d494daf1-8d2c-4f35-83ef-c71073b87e78,0cd8ab7d-9e3a-4899-92ec-905fec5379af,2023-10-13,80,PayAt
f79a46a4-b99c-4b1a-8907-139f32d1ba8c,ef7b1ef1-3b0f-48c2-8c58-35dafb84ab14,2023-10-13,80,payat
8ba61bdf-d76d-44dc-b308-6845f36e9e1e,4f618305-c8a2-4032-aea0-2acd12232f1b,2023-10-13,80,Debit Order
d769f12a-6a16-42a9-8e5b-10cefd79a467,7877aaec-b652-45a1-9f43-7c3bd0a9b2fe,2023-10-13,80,bank_deposit
188b02b9-25c7-40cc-bce6-d72eec48b562,48f65edc-4ccf-43a5-bce4-6153f5c983cf,2023-10-13,160,Bank Deposit
164f7a54-17a6-4a4b-9e98-19b97df990fa,1b13bff3-a15e-4d53-8afb-8a813704afc8,2023-10-13,160,debit_order
b7f1ca6e-cfdc-4f4f-81ce-862a3fc3227a,0f224a25-003f-45da-b75e-dcd7de7cc357,2023-10-13,80,debit_order
b786741a-7965-4ff9-9749-ef99770a98ff,b7b0d67d-dfd3-4513-997d-56cb223b145e,2023-10-13,80,debit_order
580b1bf2-c4db-4b64-b5fd-6c100c7ef391,45e0567b-6fb8-43d3-ac43-aca4274090a8,2023-10-13,80,Debit Order
c44bc101-3d85-486d-a755-5b0244adf973,b7312623-8c16-41f2-87bf-6e99ca8bdbcb,2023-10-14,80,debit_order
e11c469c-eb51-4630-a50a-0888975785ca,b855d468-b991-4e35-8b8a-ab6ae9239e59,2023-10-14,160,payat
50d111b9-64c6-4c12-922f-1de6752eed91,cd80161d-4836-4cdd-9843-648dfcb71c4d,2023-10-14,80,PayAt
71d43ef0-93d0-4e83-a938-c36b2d00fb22,6c8aa6d1-e35e-46d6-9ff0-b5beaa3745ee,2023-10-14,160,bank_deposit
7d1e4858-d73c-4868-aedb-ebe1e2cf40a7,372d5ce4-df22-4d31-9d43-425185d0d808,2023-10-14,80,Bank Deposit
044dcec9-f2db-4529-b786-29dc273046c0,dd8b86ce-3690-4d26-9e3d-a69a89f5f7cd,2023-10-14,80,payat
d9715563-1bd9-4898-809d-ad08c46edba2,7bbaf794-38f9-4b48-80e1-384a8173fbd0,2023-10-14,160,debit_order
2850527f-68ff-41a8-a49e-8dac7aa0af5a,01d430f0-c0a4-45f5-9943-d9e192f731f5,2023-10-14,160,Bank Deposit
d6128ddf-f243-4cd4-8b57-bb5a839b3560,7f9f62e2-9d3a-4a00-ad26-3296190f355d,2023-10-14,160,Bank Deposit
deced248-ccf6-4b74-b8a3-62bd4308ac52,90acafa7-fc85-4838-9a01-176dadd289d3,2023-10-14,160,debit_order
a17b5173-b7de-4950-b456-cf2fc8a0ea06,b6e153cf-f260-493d-925d-7cff952b93eb,2023-10-14,160,Bank Deposit
f3b37fc0-5efb-4932-b1f2-ec9f28b72621,95826190-e5c8-4c48-aa5e-773a98283144,2023-10-14,160,Bank Deposit
37e056ee-a181-458c-8ca5-5ddd22960199,48e89177-4773-4dd4-9db3-46f9f22857b0,2023-10-15,80,debit_order
29f55560-dafb-46ed-9f07-9e57fe339e03,c55c1b67-2e62-454b-ab7b-c034c1b624f7,2023-10-15,160,payat
d70b8e7d-d2b8-4683-ae10-a655dc60ef80,6a209296-b865-415d-9670-ffffae68d66b,2023-10-15,80,Debit Order
948afbcf-192b-41de-823b-9634339fd5f0,bfdc6511-e38e-4d0f-9917-d194f6ff6fa2,2023-10-15,160,Debit Order
f01da947-922d-42ce-babe-232ea3719cd1,95902aec-1a5c-477b-9cb9-41686b8c3134,2023-10-15,80,PayAt
58229b01-2927-4abe-921b-6afd210ce1f9,931e4c59-900d-4491-a323-5ed4fc30e8b9,2023-10-15,80,Debit Order
e51385db-3088-40d6-a114-2ecf94f29f80,3eab1201-b55a-4c02-8018-89afc50ee5cb,2023-10-15,160,payat
2814c2cf-3c8a-4cac-8de1-54186f9d1dc5,bb673fe7-77cd-422e-93fb-847c2ec61267,2023-10-15,80,bank_deposit
5b8de1ca-0a72-4dad-ad98-d838708203d8,d50cff12-1c43-4528-963c-f1c01e090f45,2023-10-15,80,PayAt
0de1405f-7415-49a5-8267-7e894727a62e,20e82629-83a9-4799-8ed1-9eaec2410878,2023-10-15,80,Bank Deposit
39814124-3380-4357-a611-90a681c0c1c5,8e91c20a-bc79-4072-829e-05a83ff6597c,2023-10-15,80,bank_deposit
f86484a2-8357-4f40-aefe-36a1e91734c9,3f5548b5-644f-4f37-bdfb-93ccd81e6edf,2023-10-15,160,PayAt
4a2b497c-211b-4aa1-b2e8-7b41c3787c68,028afee2-c73b-42dd-b0ed-3c6acd2004b2,2023-10-15,160,Debit Order
9ee08434-cd4a-446f-aed2-5554285128a0,265e7891-62c9-4ca8-9104-a1a36b3d43f6,2023-10-15,80,payat
77915523-4630-4ba6-b5e4-16afa677b921,121722fb-9808-4465-b82f-c8833de83c76,2023-10-16,80,payat
94deea43-1b66-451c-a825-f84ae51fd757,10ccf458-8eea-4668-b55c-265bed5c8a72,2023-10-16,80,PayAt
01efdcad-88f0-4613-bd88-73f15f8c8f64,7a12c797-a091-43bb-af1e-c0616fbf09df,2023-10-16,160,PayAt
e40f0b9e-15e5-4974-a866-88dfa003e89a,d9b8ac0e-0292-4006-bab4-8128d60dca89,2023-10-16,80,debit_order
5ec83929-40c6-41f2-ba2c-ae02cd243e89,bcd6470b-4037-487a-9b6c-c5c0a179115c,2023-10-16,80,payat
be71761c-2f89-4cc7-8c5d-548f4f7854fa,8a415114-536e-4752-9828-1874852663ca,2023-10-16,80,Debit Order
64149e77-55dc-4f88-94cf-e20186e9dd61,8a606e22-b318-4944-bfad-7c9c06dc50a0,2023-10-16,80,Debit Order
515207b4-fe65-4b73-9847-b054ac019f1f,e37bca09-e513-477e-8dba-d277a9768bf5,2023-10-16,160,debit_order
1a2df217-0f51-4cae-8c7b-8a7fc376ca33,c22bf695-751c-4e28-8ae6-17db08e4f09b,2023-10-16,80,bank_deposit
0d935e71-1a49-493d-a551-4d24436f7e13,4867a31f-3048-4fb2-b8d0-631e6c702e25,2023-10-16,160,Bank Deposit
597d9f76-5225-4b87-aa26-f6d6937ce9a7,406049d3-bc07-4a49-b81c-7fafa1db0b31,2023-10-16,80,bank_deposit
3f870b80-a8f0-4160-ad43-3f97267c8c75,5c74f72b-8a60-4a1a-acb8-c27d7d6f5177,2023-10-17,80,Bank Deposit
c91b1a23-3e3d-4933-b79c-f535f3d390e0,600ccb7e-a2a7-4800-a161-df73adb401d8,2023-10-17,160,Bank Deposit
35bc4302-ba4d-4610-b4f7-84bb063b52dc,f389529a-0bd2-4453-b35d-a0dbef51ce24,2023-10-17,160,Debit Order
863a34b6-c29d-4220-9e70-488aa20de20c,f2ef7e12-5107-4d66-946e-85e6bbb089f1,2023-10-17,80,payat
01a86a74-6b09-4c16-9792-e684b09c2fd1,ddeddcfa-bd15-4453-8772-6444487ceb12,2023-10-17,80,debit_order
c4c54bea-b6a2-4dab-bce7-077c556f92cb,c0222a93-9b23-41cb-9191-ce59d2971917,2023-10-17,80,payat
0149d7bf-dccf-4ec5-a2aa-3cb5a16a7c4b,a447d6a0-2133-4cb9-8a53-c18c1cebab6c,2023-10-17,80,PayAt
1f97fd7f-a462-485c-93a7-d519af952202,d9f1fc1d-807b-4ae0-9df5-b6305270fc86,2023-10-17,80,Bank Deposit
61a4385e-f9d9-4a29-b154-9ea6481a11ae,95d476e0-913a-4aa1-ac24-82da2c0ccc3f,2023-10-17,80,Bank Deposit
7484c5e8-97bd-419a-be08-e91a3b42a2e1,3b182a3e-4295-44a2-96cc-c51464659c0b,2023-10-17,160,Debit Order
f25fba27-fbd1-4759-bea1-ab90cd1d0cb8,fd395597-913f-43db-aef4-aca6a975371e,2023-10-17,80,PayAt
f410067b-314b-41d1-8a4b-3cf36bd05633,5374eaeb-ba20-4ab5-844a-d48a2b07aa14,2023-10-17,160,PayAt
12832d5e-f70b-4419-86b0-6d067c2a294d,e342bb81-542c-4485-ad6e-5bde7a6676e5,2023-10-17,80,Bank Deposit
acb676c5-b4bc-4865-8f9d-fbd560a0fa26,254dc884-151d-4c62-8840-731276e970be,2023-10-18,80,bank_deposit
f832e1a8-2470-41cb-b860-479c81a65480,2812423c-5fea-4587-9e4d-3553eb78080c,2023-10-18,160,bank_deposit
ca0e32a9-c651-4d6b-9e47-4d6dc0752988,91473ce1-32ca-4dca-ad1c-6e75f2e961f8,2023-10-18,80,debit_order
cfad6942-c467-4e7c-b0c0-eb3f863ff198,1bd16a0f-3a0c-4a72-ad15-d59886801687,2023-10-18,160,Debit Order
bf420e0f-8a3a-4edb-8894-d19587ab321d,27d7f9ef-4b8c-46d3-bb3d-74dfde83c45e,2023-10-18,80,Bank Deposit
8ac08439-fdc5-4cbc-84d6-41bdda6b6235,5b8d99f9-6cc2-4dc2-bccd-96f602424f0a,2023-10-18,80,payat
032f4578-c9a9-4db8-9c14-66dde29e1f23,84259f32-43f6-4ba8-826f-c84492f0e2fe,2023-10-18,80,debit_order
490b78c0-e807-4891-8894-4e42c0b6cc94,634e3cc3-68f7-4300-89b6-403818d0f432,2023-10-18,80,PayAt
19fc5ea2-a963-4343-81fd-7e05d2532ca2,06b40596-b262-40f7-8954-fabc0794f1c2,2023-10-18,80,Bank Deposit
aad68b6e-9ea7-45a9-af13-f5762cab5063,d6a15176-06e0-4beb-ab38-40b0e3e38119,2023-10-18,80,Debit Order
03ede007-1bc4-4df5-9040-2f3cc935eb04,26eb78f9-11cc-4d62-abb3-f9ce6ee5a088,2023-10-18,80,debit_order
c0d90634-b63d-407f-a9ee-2133a8a6558e,335cd390-e926-4719-b9c8-e8b4646ebe33,2023-10-19,160,PayAt
d81e67fa-d4e5-458d-add6-ab04c4e0c352,29caf0b1-11bb-4e25-a537-7a5750a04604,2023-10-19,80,Bank Deposit
4cd20462-6eb2-46b4-b0a3-7f441f3a067f,82fb54dd-019b-4030-9958-d62e485bbe36,2023-10-19,160,payat
d95033d8-4980-486d-9bad-bca2c64c9e8a,fca07a48-e5a5-4e1d-8747-66604f8bb6bc,2023-10-19,160,PayAt
2cab9b76-64d7-4e62-a877-75fedf146c23,904b3fe8-91fd-4d99-ab06-00f3705f687e,2023-10-19,80,Debit Order
ba3eb6e7-7180-4096-bc5d-d9bf52fafb52,f2091aef-6f8e-4feb-8a37-6deba4256074,2023-10-19,80,debit_order
b70f1b9f-59f1-4a0e-9687-8b0d32935941,3960abb8-b434-4925-9f2f-0d55fccee05e,2023-10-19,80,payat
1fe893b9-7ea7-4339-98e4-9e599100f72d,d20d46d7-9ccd-4d72-bfda-18542a1b0f8d,2023-10-19,80,bank_deposit
8dbc0ce6-008a-438a-9f49-a5dfd3f5966d,842960b1-6cde-430e-ad86-c3181038cb0f,2023-10-19,80,Debit Order
7e3c142e-268f-4e8d-b751-1e2ce52df1c0,a1d5353c-5d73-4634-8eea-f9bf3678c0de,2023-10-20,160,debit_order
b0819bcb-7943-4411-80ad-af2290c22346,5c09fa45-64ce-4283-95d4-4978707933bb,2023-10-20,80,PayAt
d238008c-a16a-4e5d-ad20-e0d74286cd30,41d4410a-5a08-43aa-900c-fe70700eb800,2023-10-20,80,Bank Deposit
f95feda8-14a2-4698-9ba5-5dfff93dc04a,3482b6e1-d56e-4188-959c-01a2784e4116,2023-10-20,80,Bank Deposit
643efdb7-87e9-45e6-9887-1a3251b6e982,4510f062-03fa-4f8f-911f-f2dc88f1ad70,2023-10-20,160,Debit Order
398000f7-d80f-441c-810f-c839c570fef7,d10a11c3-5435-40b4-8520-6990dd912097,2023-10-20,80,Debit Order
0df734b4-d083-4815-8b66-60980dbb1562,a53e53a1-af99-480a-9638-7b4d90cb6b4c,2023-10-20,80,Debit Order
3aa8e206-c2a1-4350-9350-88a1dec107fc,c1020576-78ea-47fc-828a-db783933fd71,2023-10-20,80,bank_deposit
035e984e-0743-413b-aece-3bf2bd9c8c36,49faf951-79cc-4263-8cab-7364ccb51f2f,2023-10-20,80,Debit Order
3d9d7b82-2912-428a-88d2-5f759e3868e3,448df73e-6646-427d-b546-959af6058698,2023-10-20,80,bank_deposit
ca3568a8-79ec-41ac-ad99-751abefbbd2b,f93954d5-86de-4757-9ef7-6f17941cc7de,2023-10-20,80,PayAt
7eea19a6-3b4c-4ac7-8388-bf60857fbb0d,1be64c68-5d37-43b9-a18a-3bb29cad5230,2023-10-20,160,Bank Deposit
e2d39caf-047b-4acf-85f5-a74ec34daed3,f2bbeb7b-f59c-4088-8678-fb2c5eb40e3f,2023-10-20,80,debit_order
e94e7406-f37d-46b6-bc0d-65cc70348d81,53482ee9-788f-4ac7-9d84-07314e6ad52f,2023-10-20,80,Debit Order
5f0f6aa8-4484-4217-8480-7577b4905dab,73c324f8-fda4-4f03-8274-c37735cd9f0d,2023-10-20,80,bank_deposit
725a8418-b718-409a-9aec-c21da64aafff,6e1a674f-d904-4056-b1e7-202d5c0ad69e,2023-10-20,80,PayAt
32c049de-4601-4435-8a0a-5c724a0251fd,fe444261-c9db-48f7-ad30-9afad1909a94,2023-10-20,-60,Debit Order
cdea712d-622a-4dec-91a7-ed4d21ea13b2,2707fb8f-3f6d-4723-8186-4b1ad32f388f,2023-10-20,80,debit_order
b85f5f73-ca31-4405-abb6-64bc60dcdbae,06b35cc1-9339-4a3a-9903-e47cd411de81,2023-10-21,80,Debit Order
7036492b-a54e-4f3a-9e68-14e506b748bd,7ce7b0c9-4335-48c8-bbcc-553cbcde60af,2023-10-21,80,debit_order
68626e70-5e75-4ef5-85ba-b20252b1b195,cc17d6e8-0d7e-4bfb-abb6-4243f5a2ab38,2023-10-21,80,debit_order
32035801-0678-4ef2-b9e8-61ca466ad367,8f41423a-7819-4690-afe8-d95428f2b318,2023-10-21,80,payat
8ececfd3-9e2f-4611-aebf-41a5079420e2,fcdd9cb1-2adb-4ab4-9d0a-314c155563e5,2023-10-21,160,debit_order
4784ba08-8c21-4b92-9399-617d9b92905a,b50049e2-b3c6-4891-8438-f23d2fe2df6c,2023-10-21,160,Debit Order
7d2d4f4c-0ddb-46c3-aa01-aa2d31b73785,99c23571-3221-4b7d-901f-d4111889a0ba,2023-10-21,80,payat
a84c0d19-d656-4418-abd1-75728f9353b1,9cec4852-1268-41e4-9c2d-f98bed2d641a,2023-10-21,80,PayAt
bba551a5-5fe5-41f9-ba7e-04c850dda8e1,11268696-3b62-4339-aae3-99ed32617891,2023-10-21,80,payat
9c039996-bf25-4410-b354-26c01cda2c03,59c950f6-1b9d-4cea-aef8-f1fb1bb79e95,2023-10-22,80,bank_deposit
8c68cef4-c5f3-4326-b27b-e5b4ce5fb1ce,ec5519b9-93f4-423f-ad9c-e222df2d912f,2023-10-22,80,Bank Deposit
ee289af1-8088-49df-975e-6f139ab1e7d4,4f289e0e-7dd2-42fc-9068-4c559547c696,2023-10-22,160,Debit Order
652e35d6-8c94-4eb3-859a-7554a8c030db,ba615537-13d2-4e33-9537-dde64d9dac23,2023-10-22,160,debit_order
ff837efc-6029-46e0-8e11-9c9365908e4f,f0b9455b-2501-43e5-b101-af3ba0328e99,2023-10-22,160,Debit Order
edc8a963-8a00-4533-a92b-a5a9fe13b35b,cf247d63-45ce-4433-858a-66db4191b4fc,2023-10-22,160,PayAt
1ad9a83e-6107-4b16-8aed-46727aab0956,497754c5-9fa7-4bc1-a47c-e0882b5be511,2023-10-22,80,debit_order
9cfe114c-97bc-4e47-8b0a-581ae65a3993,6b3d10fc-7fd0-4bb8-9792-39290a09e688,2023-10-22,80,bank_deposit
5061ec07-3db6-4432-a8c7-27a8ed3b8f32,d3e80e1e-6899-42cf-8c1e-51689689c3c2,2023-10-22,160,Debit Order
6a2060dc-c784-4a84-b5c7-1e29db99dc30,80466505-e491-4ce5-b6a8-d711129c12fc,2023-10-22,80,Debit Order
e26750ed-2b4d-43dc-b90a-aebb8f85892a,d8150ddf-4f8c-40fe-9816-a8b65deab845,2023-10-22,160,Debit Order
388cff79-fb30-4d25-90b5-d260c665a5f2,3a07d9c6-344d-4232-a9e3-d39e041ba959,2023-10-22,160,debit_order
77b72cfc-084a-46f4-a23a-f3b150bfc846,a5de296d-3ed0-425d-aa19-b4827835f994,2023-10-22,160,debit_order
2646e409-68c5-4adc-a9f4-39057e9724e0,0968cbde-c6aa-4746-b20e-7e2cdc1dd0ee,2023-10-23,160,Debit Order
820dadbd-d67d-4867-8971-d4b7f5a88c6b,21f6d455-0605-4d39-b9b3-a5bed5a1af20,2023-10-23,80,PayAt
9af84063-6399-4f32-895a-d91b598db1c8,891d3d4e-b6fd-4d03-9b12-192fa08fec29,2023-10-23,80,bank_deposit
84710950-882c-4b51-abcb-5d270bc10e7f,885fc656-fee9-485a-98a8-99abebcec0e5,2023-10-23,80,Bank Deposit
9b11b95d-bf99-41bf-8535-1e6538537fe6,9c1ae45e-979e-4852-abc0-64f92cee76ca,2023-10-23,160,Bank Deposit
309d1572-5e2c-40e8-b6d7-86050a3cbf04,be235f87-80cb-41a3-b914-61bd8775f7d0,2023-10-23,80,debit_order
27f5788e-40f0-4e9b-9ccf-2ebb0f49d078,f2bc4eed-640e-406e-b315-cdc56a9bd32f,2023-10-23,160,payat
865443bb-922f-41a2-a95f-1033b7146175,760937d4-592b-4754-842d-35de45f6ed10,2023-10-23,80,debit_order
fdb6a5d7-33ba-4a17-856f-c35fc6d21cda,a85b7488-fa72-4b05-90d7-f66df4711972,2023-10-23,80,bank_deposit
a6cf5e13-fdf5-42dd-aca8-130b6187a657,20a385a6-0170-4e76-8e4f-bc554c35435a,2023-10-23,80,bank_deposit
45817f94-1c58-406b-9e73-de3f28e35ea8,7bbe8276-5f91-446b-b0f5-c9bb20deb8fb,2023-10-23,80,debit_order
db150434-6551-49c2-a3eb-4966328d34dd,c76193dc-b0ee-4e8d-b809-7f7069de6251,2023-10-23,80,Debit Order
24dc78cf-1c7e-4331-a756-e6dcf7bdcff2,8ce116cc-fc37-4c42-8b18-549fd718d2e2,2023-10-23,80,bank_deposit
af7a25ef-308e-467f-b7cf-08aabe9174e1,d011767b-e522-49d9-87d0-f0f90e1ce0b9,2023-10-23,160,Bank Deposit
9d4aa50f-41fe-44c6-9dea-5f798a17820c,b5cbb03a-c995-412a-bbe7-974f613b76a9,2023-10-24,80,Debit Order
86855576-6736-4c7c-a5dc-0b20832c7437,3719fe4f-ae48-47e4-a107-58f3862edb2d,2023-10-24,80,bank_deposit
0b9b0900-a357-4e7a-b308-3c371aceee63,cb48ad05-6e23-48e8-8a45-ec6c7dd863ae,2023-10-24,80,Bank Deposit
6c479791-d62f-4bef-8091-8668c9f5acd2,0d29e990-835b-43bc-b112-5a266a09e2bf,2023-10-24,80,Debit Order
45e41d08-b53c-4764-aa49-a2af4c4e0b0b,bad1b062-7f09-4a53-8972-6f9b379e2b6c,2023-10-24,160,payat
612aa09f-17bf-4366-bf22-15f45b00396c,a3054f5b-5444-448c-8bb3-8a75492af0d0,2023-10-24,80,Debit Order
f454a730-f375-4858-b299-8842601ebe7b,eab33c07-ebf6-4354-9ad7-08c85af8dd6b,2023-10-24,80,bank_deposit
d220549a-d752-43e5-9c13-36599d7c12ab,c3f372d0-2cfd-49a3-989a-14e2fda4f75d,2023-10-24,320,PayAt
ca6b1aee-e000-42ba-a78a-240a5fa50970,d0a3832e-a1bd-41ce-a088-73c4d412254a,2023-10-24,80,debit_order
2858d130-7bb7-43ab-bd9d-24916a505355,064abad4-2803-493b-95ab-d2df84783765,2023-10-24,80,Bank Deposit
4a99f9f7-93f1-45c6-b2f2-5b062e0c2458,15c2b854-be0a-4ff3-b1bd-0ca2e7916d1f,2023-10-25,160,payat
4d1bc301-bf25-4b0a-806c-38ac7f0c89c5,d74dfa9c-d64a-44db-b9ec-d1c692e50499,2023-10-25,160,Bank Deposit
23cdfaa8-2cbf-4980-9a10-c1749a08a35a,c946c142-bd30-4ab5-8646-ec582a8c5755,2023-10-25,80,payat
f7ff6bc6-3eff-4c10-96fb-5c2a034721dc,ef9bf6bd-1214-439d-9755-a29c2f6a6153,2023-10-25,80,debit_order
39097f5c-af02-4bb4-b0df-27961dd41bb3,e7508369-683c-4d88-85cb-607eff6ff003,2023-10-25,160,payat
5a249cf9-b79c-4da0-8648-faa845e066fe,5e746556-25bb-4c04-86b7-fe451ea0cbae,2023-10-25,80,payat
cacaee8a-bb1a-46c0-ac93-2ec07fd9f4ce,3081cba2-fae7-42d8-880a-6d52462d6817,2023-10-25,160,Bank Deposit
3c7f37f8-6d19-490a-ae26-bd131e3a09d5,5227f42a-252e-4de4-9141-5642bc87995b,2023-10-25,80,debit_order
f49b87a1-93ca-4c2b-98b2-2e9d068fb028,db02dd51-8650-4f80-8c2b-6dc3d655c49e,2023-10-25,80,Debit Order
d403bb58-fbfb-49f3-896f-6b97a4e7e070,81991b38-c4d3-4a6b-93c7-ef1ebb51306a,2023-10-25,80,bank_deposit
e5b97bc2-9e2c-4853-af81-a7f8c6a70c23,cd4d9f0a-b5cc-4580-9092-0d7e7980e7b3,2023-10-25,80,Bank Deposit
8cddf097-e280-44da-bd51-8aeed347014e,a514b687-c877-488c-b7dc-982ba1b1b7cf,2023-10-25,160,debit_order
f8efee25-960e-4d26-ba8d-5ed83daf96c4,694f0392-c39f-403e-bb80-4e99cbdd796d,2023-10-26,80,Bank Deposit
208c0404-c5e4-44b3-a11b-6468603386b5,51b3c80a-a6da-44a8-8cd2-9919973c3353,2023-10-26,80,PayAt
dd6197f3-fe47-459e-b6cd-8cfa3fa02ae5,babad40b-f13b-40f0-b9b4-aec16bcb7f27,2023-10-26,160,debit_order
e4b92054-8dd4-470f-82c0-010ba0cdfbfd,ea48b196-f90f-4319-9392-193e59aafa36,2023-10-26,80,PayAt
3fac6838-cfda-4055-828f-fe422d19142b,8dc5ab75-1ab5-4df2-b26e-c130b5d7d1d8,2023-10-26,80,debit_order
de6795b9-f9c9-43e9-bbad-c6bf112c4690,c1505097-6180-4637-9e66-bd9f5631f49b,2023-10-26,80,Bank Deposit
ffe44358-ed26-43cd-9030-a88dff7e197f,430659c5-bc9f-4365-a7d5-bf7f862309e9,2023-10-26,80,Debit Order
ad095200-9d50-4e3f-91ab-996c94116838,5c53cc3d-b866-4ed0-904c-68e8c3963659,2023-10-26,80,payat
530e5cdd-9646-41fc-845e-c3e4ba7b0e2a,2e0c70e1-672b-4e78-9b40-34ce2ac91dca,2023-10-26,80,PayAt
335d7541-54d5-4ed0-a860-2bfc2e2bc703,6f8f2fa0-4545-4842-8631-8e4d5ff71ec4,2023-10-26,160,debit_order
b9bd2a9c-d518-48cd-9138-38b0d864b08b,324cdcf1-cf98-40fe-a6ff-c5e0942aec7c,2023-10-26,80,debit_order
8b043ae6-79e3-4599-998f-e65cc2303abf,eb4958bf-4d7a-48d7-9457-5dffd42f6037,2023-10-26,80,bank_deposit
818f17b2-3aa3-42b9-8310-be4dc2717c90,bda4093e-3c24-4b72-b2bd-78c83b94e035,2023-10-26,160,bank_deposit
b850bc21-62f2-45f5-b193-f832428e9910,4759156c-f36e-4d12-9bb9-1ebca80713a6,2023-10-26,160,bank_deposit
b22a1a0b-63a0-4ed3-ae41-8cfa87fb5140,ef2ff6fa-6435-41ae-adea-85d4155b24fc,2023-10-27,80,Debit Order
0a10dc16-5ad0-43b6-9552-c0a9d9a771a5,f2f5dd82-e9c0-4556-b5ce-7c4360c84183,2023-10-27,80,Debit Order
9da3a45c-cd73-46cc-bcaf-ff492924029d,233b98fa-92b6-42f3-b3cf-33dafa25192d,2023-10-27,80,PayAt
0f411b88-ef39-4f2c-907f-e34c7b3a4e2e,d3ab5366-76df-4d23-a28e-9c4b41c84b96,2023-10-27,80,debit_order
0b790f35-adae-4089-97c7-568baedc34ad,5afeed63-45a0-4bd8-b58b-2226ce5a295e,2023-10-27,160,PayAt
25d4caa3-87d5-40ab-8ca4-85b2f504ed9f,25757807-6ca2-4d59-9669-b0d7445ef432,2023-10-27,160,debit_order
9869c8ee-5a0f-4db5-bf4f-34d7ad187ebc,54daa245-606f-4aea-b3f2-26cdcbc67620,2023-10-27,80,payat
32c6d0ab-c933-4800-9eed-b62119c525ea,690aa2ca-22d4-4e61-8ca0-1f14ab729018,2023-10-27,80,debit_order
ac0e1e35-7ddf-4408-94e0-82ef2143b05b,b9dcde3b-422c-4fff-9ddf-42d949ced198,2023-10-27,80,Debit Order
b1f185ff-a3ad-49ba-a666-1c20256ba023,1d8057fb-172f-4ebe-a216-8a26ced77700,2023-10-27,80,Debit Order
006b8a24-b908-4517-b868-0f5c65574fbf,fcbef311-8af6-45b3-b729-c041042dd57c,2023-10-27,80,PayAt
60a23268-f84e-4812-9e71-ff5582e1a15c,1e8d2ea2-4e33-451c-b4cb-38f837a6c7f4,2023-10-27,80,Bank Deposit
4b16a970-0e47-414d-8eb6-9f513497f2cd,6591424a-09d5-43b6-9941-50e393bf6dea,2023-10-27,80,debit_order
66476f63-d149-4389-94ec-6eb90f99edac,11119455-e7c6-4b22-8514-3f5622303be7,2023-10-27,160,Debit Order
8a928b8f-ebaf-42f2-9f78-d8837be7ef8d,097f972b-6bfb-436b-9146-2146a7d7dbc4,2023-10-27,80,PayAt
61be5eb4-0002-4f94-8bd0-a25e2acef9df,ac2d3be6-f2f8-4565-81f9-d60bee3b49e6,2023-10-28,80,Debit Order
df9d6908-b5b2-4c08-805d-290bd5673410,dede9baa-b78c-4314-a671-0621e13cf119,2023-10-28,80,debit_order
ce18e43a-d837-4659-92a7-e513f2533909,0c1c60a1-bcdf-4881-ab24-e57f78fe5e00,2023-10-28,80,debit_order
4c532657-145b-44ca-8e10-661190276cb6,fd6dd501-e0bf-4d5d-8d45-71f86dd20d93,2023-10-28,80,Debit Order
ae1b299c-e6ef-4e2a-bf4b-c61b15bba0c9,d81f4e0c-314a-4b71-b59c-6417a6b2c3db,2023-10-28,80,Debit Order
5338d43c-2cde-4579-ba8e-26962a9e4b0a,ae2acb15-ea17-475a-9fe1-881a880b2806,2023-10-28,160,Bank Deposit
ff94ae6b-4c3a-4445-8fe5-03ea943fa652,8ca8747d-2a0b-466b-96ba-d98d06d25a9d,2023-10-28,160,debit_order
1c816da9-c8f8-4051-b659-c5be50d5ecf3,13a5be72-3802-4484-a90a-b45a8c03c10b,2023-10-28,160,Debit Order
343d6016-d12e-4752-90ab-6cc6afbe01f6,03408a61-22f4-48d9-a9e8-61c16fb4138e,2023-10-28,160,Debit Order
